Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Mother's qualification,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Target,Curricular 1st and 2nd sem PCA
1,1,5,12,1,1,22,3,1,0,0,1,0,0,20,0,False,4.7804441609499015
1,1,1,17,0,1,13,9,0,0,0,1,0,1,20,0,False,8.279300404723244e-05
1,15,1,6,1,14,23,6,0,0,0,1,0,0,20,0,False,0.9782692404236535
1,1,3,10,1,1,13,11,1,0,1,1,0,0,19,0,True,-14.973544064860459
1,1,1,15,1,1,3,20,0,0,0,1,0,0,18,0,False,3.4452058439063755
1,1,1,6,1,1,23,11,1,0,0,1,0,0,18,0,False,0.9042573702862811
1,8,1,12,1,1,23,9,1,0,0,1,0,1,19,0,False,4.2044694784552625
1,1,6,12,1,1,10,10,1,0,0,1,0,0,19,0,True,5.312716593679049
1,12,1,4,1,12,22,5,0,0,0,1,1,0,43,0,False,4.260253910908723
2,13,1,5,1,1,22,5,0,0,0,1,1,0,47,0,True,8.570670945161648
1,13,1,9,1,1,19,13,1,0,0,0,1,0,23,0,True,-18.47051472595967
1,1,1,10,1,1,13,10,1,0,1,1,0,1,19,1,False,2.376324627565616
1,13,1,12,1,1,3,3,1,0,0,1,0,0,20,0,False,5.317995174173962
1,1,1,2,1,1,1,5,1,0,0,1,0,1,19,0,False,13.297427827523805
1,8,1,6,1,1,22,10,1,0,0,1,0,0,19,1,False,6.918979072861081
1,15,1,6,1,14,13,8,1,0,0,1,0,0,19,0,False,3.6120355464903753
1,12,1,3,0,12,13,27,0,0,1,1,0,1,39,0,False,2.948340575578097
1,1,1,5,1,1,1,6,1,0,0,1,0,1,20,0,False,2.2098251418847035
1,8,1,5,1,1,23,4,1,0,0,1,0,0,21,0,False,1.2887792312513895
1,14,5,10,1,1,22,8,1,0,1,0,0,0,22,1,False,10.783472393419203
1,1,2,15,1,1,13,1,1,0,0,1,0,0,19,0,True,-5.446259631677334
1,8,1,14,1,1,1,18,1,0,0,1,0,0,22,0,False,4.264178926447926
1,3,2,16,1,1,13,4,1,0,0,1,0,1,19,0,False,2.035286124836432
1,1,1,2,1,1,22,10,1,0,1,1,1,0,18,0,True,-21.116404383116027
5,12,1,9,1,1,13,10,0,0,0,1,1,0,26,0,False,-0.5279435407069037
1,12,1,17,0,1,22,10,0,0,0,0,1,0,36,0,True,-15.848610024831014
1,9,1,2,1,1,13,6,1,0,1,1,1,1,20,0,False,-21.116404383116027
2,12,1,9,1,1,22,8,0,0,0,1,1,0,30,0,True,-1.5723075476720894
1,14,1,4,1,1,1,11,0,0,0,1,1,0,24,0,True,6.152440735650234
1,1,1,9,1,1,19,1,0,0,0,1,1,0,26,0,True,14.97019981940739
1,1,1,9,1,1,13,8,0,0,0,0,1,0,19,0,True,-5.785872382675565
5,12,1,10,1,1,13,11,0,0,0,1,1,0,34,0,False,2.0574739567766223
1,14,1,8,1,1,1,2,1,0,0,1,1,0,33,0,False,1.7379776920069787
1,8,6,9,1,1,13,5,1,0,0,1,1,0,19,0,False,0.6112644144861221
1,8,5,7,1,1,13,6,1,0,1,0,1,0,26,0,True,0.1880244528581123
1,12,1,14,1,1,23,8,0,0,0,1,1,0,29,0,True,-7.47816794134854
1,8,5,7,1,1,13,8,1,0,0,1,1,1,19,0,True,1.0521470283335574
1,8,1,2,1,1,1,10,1,0,0,1,1,0,18,0,True,-21.116404383116027
1,12,1,17,0,12,13,10,0,0,0,0,1,0,29,0,True,-0.031159515770870172
1,14,1,11,1,1,22,10,0,0,0,1,1,0,21,0,False,0.7594310645048203
1,8,1,11,1,1,1,11,0,0,0,1,1,0,19,0,False,-0.4481122389173713
1,1,1,12,1,1,23,11,0,0,0,1,1,0,20,0,False,7.310248848517119
1,1,1,6,1,1,3,6,0,0,0,1,1,0,18,0,True,-15.848610024831014
1,8,3,5,1,1,23,6,1,0,0,1,1,0,18,0,False,1.1743883685626422
1,1,1,9,1,1,19,13,0,0,1,1,1,1,21,0,False,0.5093917660151739
1,1,1,9,1,1,1,3,1,0,0,1,1,0,20,0,True,-19.207927031526562
1,12,1,7,1,1,22,10,0,0,0,1,1,1,30,0,True,-13.830845748061789
1,9,2,14,1,1,22,2,1,0,0,1,1,0,19,0,False,2.7647357251788947
1,16,1,9,1,1,1,7,1,0,0,1,1,0,30,0,True,1.4013846821396427
1,1,1,9,1,1,23,6,1,0,0,1,1,1,22,0,False,1.6800584265664575
1,8,3,2,1,1,22,11,1,0,0,1,1,0,22,0,False,-21.116404383116027
1,8,4,5,1,1,1,11,1,0,1,0,1,0,19,0,True,1.2996235213532366
1,8,2,14,1,1,1,4,1,0,0,1,1,0,21,0,True,-1.424955334202874
1,8,4,6,1,1,23,30,0,0,0,1,1,0,21,0,False,0.19849149554120515
1,15,1,2,1,14,13,10,1,0,1,1,1,1,21,0,True,-21.116404383116027
1,12,1,9,1,1,1,8,0,0,0,1,1,0,27,0,True,0.41564059249272134
1,14,1,1,1,1,22,2,1,0,0,1,1,0,32,0,True,-13.405922926306106
1,12,1,14,1,9,22,4,0,0,1,0,1,0,40,0,True,-12.440992830276581
1,1,2,9,1,1,22,4,1,0,0,1,1,0,20,0,False,1.612916019093916
1,15,1,8,1,14,4,11,1,0,0,1,1,0,20,0,True,0.6550310618354338
1,1,3,2,1,1,22,10,1,0,0,1,1,0,18,0,False,-21.116404383116027
1,14,1,9,1,1,1,8,0,0,0,1,1,0,21,0,True,-5.52084720390603
1,8,1,14,1,1,13,9,0,0,0,1,1,0,18,0,True,-8.506034652500643
1,15,1,4,1,1,1,21,0,0,0,1,1,0,19,0,False,-1.1818089415691944
5,4,1,5,1,3,22,8,0,0,0,0,1,0,30,0,True,-9.71977275980269
1,12,1,4,1,9,13,2,0,0,0,1,1,0,29,0,True,-10.418354228608615
1,8,2,7,1,1,1,5,1,0,1,1,1,0,18,0,True,-1.122382319840657
1,1,2,14,1,1,1,10,1,0,0,1,1,1,18,0,True,-0.7066297101900574
1,15,1,4,1,14,1,11,0,0,0,1,1,0,22,0,True,9.051029184412933
1,14,2,17,0,1,22,6,1,0,0,0,1,0,27,0,True,-15.848610024831014
1,8,6,14,1,1,23,8,1,0,0,1,1,0,20,0,False,3.8989599719705303
1,16,1,3,0,2,13,11,0,0,0,1,1,0,42,0,False,13.315239472157927
1,1,1,4,1,1,23,9,0,0,1,1,1,0,21,0,False,15.60488920706738
1,14,1,12,1,1,1,8,0,1,0,1,1,0,23,0,False,4.578004963100213
1,16,1,5,1,1,23,10,1,0,0,1,1,0,21,0,True,8.732903558009102
1,1,3,2,1,1,4,2,1,0,0,1,1,0,19,0,False,-21.116404383116027
2,12,1,10,1,1,22,8,0,0,0,1,1,1,40,0,True,2.337927930979564
1,14,1,9,1,1,13,6,0,0,0,1,1,0,22,0,True,5.932042188545108
1,1,2,12,1,1,23,10,1,0,0,1,1,0,19,0,False,2.948598290248775
1,12,1,7,1,1,13,10,0,0,0,1,1,1,24,0,False,1.7106696798880847
1,1,1,11,1,1,3,5,0,0,0,1,1,0,21,0,False,2.6686465107147583
1,8,4,7,1,1,3,4,1,0,0,1,1,0,18,0,False,1.4754280569341596
1,8,3,7,1,1,22,8,0,0,0,1,1,0,18,0,True,-6.013570227080196
1,16,1,14,1,1,3,11,0,0,0,1,1,0,24,0,True,5.057006602319607
1,12,1,7,1,1,22,4,0,0,0,1,1,1,28,0,False,4.79586355661559
1,8,1,14,1,1,13,10,1,0,0,1,0,1,19,0,False,3.1440646056193984
1,16,1,6,1,15,3,3,0,0,0,1,0,0,28,0,False,5.801320215058038
1,8,3,16,1,1,10,1,1,0,0,1,0,0,18,0,True,-10.763870745139359
1,1,1,2,1,1,3,4,1,0,0,0,0,0,19,0,False,-21.116404383116027
1,1,1,12,1,1,1,5,1,0,0,1,0,1,19,0,False,4.852072245992758
1,14,1,8,1,1,24,3,1,0,0,1,0,0,21,0,False,-6.941652978458675
1,1,3,12,1,1,1,6,1,0,1,1,0,0,18,0,True,-18.26531848828703
1,1,4,5,1,1,3,6,1,0,0,1,0,0,19,0,False,2.5766014433081637
1,8,2,12,1,1,23,8,1,0,0,1,0,0,19,0,False,5.3387036411417945
1,1,1,5,1,1,3,11,1,0,0,1,0,0,20,0,False,14.398182731325996
1,1,2,15,1,1,1,5,1,0,0,1,0,0,18,0,False,0.356780219487451
1,14,4,12,1,6,22,10,1,0,0,1,0,0,20,0,False,4.578609278087953
1,12,1,6,1,12,13,12,0,0,0,1,0,0,26,0,True,-5.450620640945477
1,9,4,12,1,1,3,5,1,0,0,1,0,0,18,0,True,6.511231053490125
1,12,1,3,0,1,22,10,0,0,0,1,0,0,58,0,False,4.119780869270407
1,1,2,12,1,1,1,4,0,0,0,1,0,0,18,0,False,5.646454894249629
1,15,1,6,1,1,1,4,1,0,0,1,0,0,20,0,False,6.42610519021002
1,8,1,17,0,1,23,8,0,0,0,1,0,0,20,0,True,-19.207927031526562
1,2,1,9,1,1,22,10,1,0,0,1,0,0,29,0,False,19.360345415666565
1,4,1,10,1,3,1,11,0,0,1,0,0,0,27,0,True,-14.30168066352135
1,1,1,6,1,1,13,8,1,0,0,1,0,1,21,0,False,4.183990824062363
1,1,1,10,1,1,1,10,0,0,0,1,0,1,20,0,False,0.7956415662979701
1,8,1,10,1,1,13,8,0,0,0,1,0,1,19,0,False,3.638158659170678
1,1,1,12,1,1,22,7,1,0,0,1,0,1,22,0,False,5.396307429777455
1,9,3,5,1,1,23,8,1,0,0,1,0,1,19,0,False,1.5386864314628923
1,8,1,15,1,1,22,9,1,0,1,0,0,0,19,0,True,-8.460666243914465
1,1,3,16,1,1,3,3,1,0,0,1,0,0,23,0,False,2.0024711137771583
1,1,3,15,1,1,1,5,1,0,0,1,0,1,18,0,True,1.9183988684143536
1,15,1,8,1,14,1,9,0,0,0,1,0,0,19,0,True,-18.82623156120867
1,15,1,4,1,14,1,4,1,0,0,1,0,0,20,0,False,1.930147398292224
1,1,4,10,1,1,1,8,1,0,0,1,0,1,19,0,False,2.490434568377129
1,12,1,6,1,12,22,10,1,0,1,0,0,1,26,0,True,-14.458757107045809
1,1,1,10,1,1,1,8,1,0,0,1,0,1,18,0,False,2.6970570664645663
1,1,1,6,1,1,22,10,1,0,1,1,0,0,29,0,True,2.9985486360972544
1,15,1,4,1,14,3,7,1,0,0,0,0,0,20,0,False,4.563538819418714
1,1,1,5,1,1,13,4,1,0,0,1,0,0,19,0,False,1.6063310266390474
1,15,1,6,1,14,1,5,1,0,0,1,0,0,23,0,False,6.276321187665037
1,14,1,13,1,1,2,3,0,0,0,1,0,0,25,0,False,2.8009359186767604
1,9,1,12,1,1,3,2,1,0,0,1,0,0,18,0,False,4.565330462496021
1,1,3,5,1,1,1,8,1,0,0,1,0,1,19,0,False,1.5328147546275126
1,8,2,16,1,1,1,6,1,0,0,1,0,0,18,0,False,4.033035916745856
1,1,2,12,1,1,1,5,1,0,0,1,0,1,19,0,False,3.630455336211309
1,4,1,3,0,15,22,4,0,0,0,1,0,0,36,0,True,7.874408097442359
1,15,1,4,1,14,1,10,0,0,0,1,1,1,20,0,False,6.440847756949093
1,8,2,2,1,1,1,4,1,0,0,1,1,0,20,1,True,-21.116404383116027
1,1,1,10,1,1,23,9,1,0,0,1,1,0,18,0,True,-4.973140946845344
1,15,1,4,1,14,3,7,0,0,0,1,1,0,19,0,False,2.168807938466017
1,8,1,10,1,1,1,3,1,0,1,0,1,0,20,0,True,1.6903366124014276
1,1,2,12,1,1,13,8,1,0,0,1,1,0,18,0,False,6.515134359002001
1,15,1,8,1,14,3,7,1,0,1,1,1,0,20,0,True,1.7580811998203316
1,9,1,7,1,1,13,4,1,0,1,0,1,0,24,0,True,-14.839727886446402
1,8,1,15,1,1,13,8,1,0,0,1,1,0,19,0,True,-16.80846728443944
1,8,1,7,1,1,13,10,1,0,0,1,1,0,18,0,True,-0.06618761356197211
1,1,3,7,1,1,4,8,1,0,0,1,1,0,18,0,False,1.9586604168200843
1,1,1,11,1,1,1,5,0,0,0,1,1,0,18,0,False,2.067605409281988
1,14,2,14,1,1,3,8,1,0,0,1,1,0,22,0,True,-12.777286876404787
1,1,1,14,1,1,13,10,0,0,0,1,1,0,19,0,False,3.7395074679134126
2,12,1,6,1,9,1,4,1,0,1,0,0,0,32,0,True,-14.458757107045809
1,8,1,16,1,1,19,4,1,0,0,1,0,1,21,0,True,-10.763870745139359
1,9,1,12,1,1,22,7,1,0,0,1,0,1,19,0,False,4.949194521969833
4,14,1,3,0,1,23,10,0,0,0,1,0,1,39,0,False,6.05771315546027
1,14,1,3,0,8,19,1,1,0,0,1,0,0,30,0,False,5.731131022627622
1,1,1,9,1,1,1,6,1,0,0,1,0,0,18,0,True,0.5973476238913165
2,14,1,17,0,1,22,10,1,0,0,1,0,0,38,0,True,3.5652137679692117
1,1,3,5,1,1,19,8,1,0,0,1,0,0,20,0,False,2.185533375908971
1,12,1,3,0,12,19,1,0,0,0,1,0,0,55,0,False,2.1128089996781583
4,11,1,5,1,2,19,1,0,0,0,1,0,0,53,0,True,24.105041373528614
2,12,1,3,0,1,19,1,0,0,0,1,0,0,54,0,True,3.1394262870388268
1,14,1,12,1,1,22,8,1,0,0,1,0,1,18,0,False,2.6762468613729027
1,12,1,3,0,1,22,9,0,0,1,0,0,0,44,0,True,3.5736585221241555
1,14,1,10,1,1,22,7,1,0,0,1,0,0,28,0,False,10.461765401621587
1,4,1,3,0,17,13,5,0,0,0,1,0,0,37,0,False,18.605699084166574
1,14,1,10,1,1,11,12,1,0,0,1,0,0,20,0,False,8.353267347364294
1,1,3,12,1,1,13,3,1,0,0,1,0,0,18,0,False,4.930364708280752
1,1,1,10,1,1,13,10,1,0,0,1,1,0,19,0,True,1.469153679027258
1,8,1,4,1,1,23,10,1,0,0,1,1,1,23,0,False,20.79523743092482
1,8,1,10,1,1,13,7,0,0,0,1,1,0,22,0,True,-18.82623156120867
1,12,1,11,1,1,3,6,0,0,0,0,1,0,24,0,True,-18.82623156120867
1,15,1,4,1,14,4,3,1,0,0,1,1,0,22,0,False,4.135838782357613
1,12,1,4,1,1,1,7,0,0,0,1,1,0,26,0,True,-13.7861690147894
1,8,6,15,1,1,22,6,1,0,0,1,1,0,18,0,False,3.6673615466718594
1,15,1,8,1,14,23,10,0,0,0,1,1,0,24,0,True,1.2542674684287967
1,1,1,7,1,1,1,4,1,0,0,1,1,0,18,0,False,-7.5433420425945865
1,1,1,2,1,1,1,9,1,0,0,1,1,0,26,0,True,-21.116404383116027
1,12,1,11,1,12,22,5,0,0,0,1,1,0,27,0,True,2.997555227310137
1,15,1,4,1,14,22,7,1,0,0,1,1,1,20,0,False,2.3460852090803037
1,1,1,7,1,1,10,11,1,0,0,1,1,0,19,0,True,-5.03104415439946
1,1,1,6,1,1,23,10,0,0,0,1,1,1,18,0,True,5.253807473746111
1,1,3,12,1,1,1,5,1,0,0,1,1,0,18,0,False,3.786312224152102
1,8,1,14,1,1,22,10,1,0,0,1,1,0,19,0,False,2.990854995092892
1,14,1,5,1,1,22,10,1,0,0,1,1,0,34,0,False,8.612974655944022
1,1,1,10,1,1,23,11,1,0,0,1,1,0,19,0,True,-18.82623156120867
1,1,1,15,1,1,1,5,0,0,0,1,1,1,19,0,False,3.560632844541651
2,12,1,4,1,1,2,5,0,0,0,1,1,0,30,0,True,7.94445410578334
1,14,1,15,1,1,1,4,0,0,0,0,1,0,22,0,True,-8.340336463591887
1,8,1,9,1,1,3,10,0,0,0,0,1,0,19,0,True,0.21081532891002297
1,1,1,9,1,1,23,9,0,0,0,1,1,0,21,0,True,-2.3383988143356866
1,1,2,2,1,1,22,10,1,0,0,0,1,0,22,0,True,-21.116404383116027
1,1,1,11,1,1,22,10,0,0,0,1,1,1,19,0,False,1.6028311169191127
1,1,1,10,1,1,13,8,0,0,0,1,1,0,20,0,False,3.103206347257739
1,12,1,4,1,12,3,9,1,0,0,1,1,0,35,0,True,-4.565860628056132
1,7,2,9,1,1,22,10,1,0,0,1,1,0,20,0,True,-3.1698431720028353
1,1,1,8,1,1,6,6,0,0,0,1,1,0,21,0,False,0.7944650348587672
1,12,1,6,1,9,19,13,0,0,1,0,1,0,27,0,True,-15.848610024831014
1,14,1,15,1,1,22,6,1,0,0,0,1,0,26,0,True,-3.10522597485944
1,8,1,15,1,1,1,4,0,0,0,0,1,0,20,0,True,-12.286815150421322
1,12,1,4,1,1,22,7,0,0,1,0,1,0,28,0,True,10.735249797567086
1,1,3,15,1,1,13,8,1,0,0,1,1,0,19,0,False,2.4354405761204774
1,14,1,17,0,1,22,10,0,0,0,0,1,0,47,0,True,-15.848610024831014
4,12,1,15,1,9,22,10,0,0,0,0,1,0,55,0,True,1.6993657474838066
1,14,1,4,1,1,22,10,1,0,0,1,1,0,39,0,True,-7.127857872257261
2,1,1,4,1,1,22,10,1,0,1,1,1,0,35,0,True,15.726057001142237
1,12,1,10,1,1,22,5,0,0,0,0,1,0,32,0,True,-5.572851288386504
1,1,4,15,1,1,3,10,1,0,0,1,1,0,20,0,False,5.399096917646254
1,12,1,11,1,1,22,10,0,0,0,1,1,0,36,0,False,3.4549249754350804
1,12,1,17,0,12,23,11,0,0,1,1,1,1,34,0,False,6.5935918091126595
1,1,1,14,1,1,23,3,1,0,0,1,1,0,21,0,True,-14.839727886446402
1,14,1,17,0,1,22,11,0,0,0,1,1,1,42,0,True,1.1969065912427226
1,12,1,4,1,12,22,8,0,0,0,1,1,0,25,0,True,3.3283197079865516
1,9,1,15,1,1,23,8,1,0,0,1,1,1,18,0,True,-11.256861197986632
1,1,1,15,1,1,13,10,0,0,0,1,1,1,18,0,False,0.823873547836488
1,1,2,10,1,1,23,8,1,0,0,1,1,0,19,0,False,1.9004560111026336
1,14,1,6,1,1,3,7,0,0,1,0,1,0,34,0,True,1.298484304239377
1,8,2,15,1,1,1,6,0,0,0,1,1,0,20,0,True,-3.4150533646639936
1,1,1,12,1,1,22,8,0,0,0,1,1,0,20,0,True,-13.402036382022137
1,8,1,12,1,1,13,10,0,0,0,1,1,0,21,0,False,5.934257439296019
1,15,1,4,1,14,1,11,1,0,0,1,1,0,19,0,False,4.40129493375612
1,12,1,6,1,1,1,5,0,0,1,0,1,0,31,0,True,3.7295261324157636
1,8,1,14,1,1,1,6,0,0,0,1,1,0,21,0,False,4.59607663977787
1,1,1,9,1,1,23,10,0,0,0,1,1,1,20,0,False,0.7358087144964571
1,14,2,12,1,6,1,11,0,0,0,1,1,0,22,0,False,2.4875850815669907
1,1,2,5,1,1,13,4,1,1,0,0,1,0,19,0,True,-6.584067001044998
1,12,1,8,1,1,1,2,1,0,1,0,1,0,41,0,True,-15.84526818679058
1,14,1,12,1,12,19,1,1,0,0,1,1,0,27,0,True,-13.722305179708474
1,8,1,12,1,1,1,11,0,0,0,1,0,0,19,0,True,4.479717325469338
1,9,2,12,1,1,1,4,1,0,0,1,0,1,20,1,False,6.206710165431829
1,14,4,12,1,6,23,10,1,0,0,1,0,1,19,0,False,3.294358196760122
2,12,1,17,0,1,22,10,0,0,0,1,0,0,35,0,False,-1.233575618284096
1,8,5,15,1,1,13,4,1,0,0,1,0,0,22,0,False,3.810787850185303
1,1,2,11,1,1,1,8,1,0,0,1,0,1,20,0,False,3.117517581578838
1,1,1,14,1,1,22,10,1,0,1,0,0,0,18,0,True,-0.10597176566954758
1,1,1,10,1,1,22,10,1,0,0,1,0,1,18,0,False,-0.09314526316896021
1,4,1,12,1,3,1,6,0,0,0,1,0,0,30,0,False,7.056213054302205
1,9,1,10,1,1,23,8,0,0,1,1,0,1,18,0,False,1.833882088859486
1,1,1,11,1,1,13,9,1,0,0,1,0,1,20,0,False,3.474306416558459
1,1,1,10,1,1,13,10,0,1,0,1,0,1,19,0,False,1.7869488769068305
1,8,1,6,1,1,23,4,0,0,0,1,0,0,19,0,False,1.5529775867338067
1,1,2,13,1,1,1,9,1,0,0,1,0,1,21,0,False,4.385328615302225
1,9,1,16,1,1,1,41,1,0,1,1,0,0,21,0,False,3.1428131415341944
1,1,4,14,1,1,1,10,1,0,0,1,0,0,18,0,False,2.807986363764787
1,1,3,9,1,1,1,8,1,0,0,1,0,1,18,0,False,2.4557696276449406
4,12,1,6,1,1,22,12,0,0,0,0,0,0,35,0,True,1.189767054013128
1,1,6,12,1,1,1,7,1,0,0,1,0,0,21,1,False,4.385560136643768
1,1,1,12,1,1,23,8,1,0,0,1,1,1,18,0,False,2.9321335327958558
1,8,5,5,1,1,13,6,1,0,0,1,1,0,22,0,False,-9.243445066721204
1,8,1,12,1,1,23,7,1,0,0,1,1,1,20,0,False,3.8389358271694825
2,12,1,11,1,1,22,8,1,0,0,1,0,0,34,0,False,1.7084531408636998
2,4,1,9,1,3,22,10,0,0,0,1,0,0,33,0,False,4.546631244926786
1,1,3,12,1,1,22,10,1,0,0,1,0,1,22,0,False,3.6401181032714582
1,8,3,11,1,1,22,7,1,0,0,1,0,1,20,0,False,2.141741771283666
2,12,1,9,1,1,22,11,0,0,0,1,0,0,35,0,False,1.4283325217794207
2,12,1,9,1,1,23,8,1,0,0,0,0,0,39,0,True,2.229911661304417
1,9,6,12,1,1,23,6,1,0,0,0,0,0,19,0,True,-13.557201842492166
4,12,1,11,1,1,22,9,0,0,0,1,0,1,36,0,False,3.032944765514028
1,1,2,12,1,1,22,10,1,0,0,1,0,1,21,0,False,5.358461350085296
1,1,1,10,1,1,3,6,1,0,0,1,0,0,22,0,False,4.320954683859455
2,12,1,10,1,1,23,8,0,0,1,1,0,1,42,0,False,4.033670540817919
1,12,1,7,1,1,22,12,1,0,0,1,0,0,34,0,True,-15.51304066962011
1,8,1,15,1,1,13,5,1,0,0,1,0,0,20,0,False,1.7298664158376091
2,15,1,3,0,14,22,11,0,0,0,1,0,0,33,0,False,5.536004739595839
1,1,4,11,1,1,1,7,1,0,0,1,0,0,20,0,False,0.9972769161574391
1,1,2,14,1,1,15,6,1,0,1,1,0,0,19,0,False,0.6221935354903003
2,14,1,17,0,3,22,5,0,0,1,1,0,0,34,0,True,13.790917586767641
1,1,1,9,1,1,22,7,1,0,0,1,0,0,18,0,False,0.8834214795463033
1,8,1,3,0,1,23,7,0,0,0,1,0,1,24,0,False,2.614171296814252
1,1,1,16,1,1,13,8,1,0,0,1,0,0,18,0,False,1.8507690793322737
1,1,1,14,1,1,22,7,1,0,0,1,0,0,20,0,False,-0.1736291235416978
1,8,1,12,1,1,1,4,1,0,0,1,0,0,21,0,False,4.324004160400346
1,1,5,10,1,1,23,6,1,0,0,1,0,1,19,0,False,1.854268066682124
1,8,4,12,1,1,23,8,0,0,0,1,0,1,19,0,False,4.438425091158241
1,1,1,10,1,1,13,6,1,0,0,1,0,1,18,0,False,2.548198806082663
4,12,1,3,0,1,22,6,0,0,0,1,0,1,38,0,False,7.436372391908627
1,1,1,2,1,1,13,5,1,0,1,1,1,0,21,0,False,12.133979325598219
1,14,1,9,1,1,1,11,1,0,0,1,1,0,23,1,False,-10.437037585331488
1,8,5,12,1,1,13,4,1,0,0,1,0,0,19,0,False,6.346248984845332
1,1,2,15,1,1,23,4,1,0,1,0,0,0,18,0,True,2.106534858079261
1,1,6,2,1,1,13,6,1,0,0,1,0,1,18,0,False,-21.116404383116027
1,12,1,4,1,1,13,7,1,0,0,1,0,0,24,0,False,3.0201386049896506
1,1,1,15,1,1,1,10,0,0,0,1,0,1,18,1,False,2.45305560662662
1,1,1,8,1,1,3,10,1,0,0,1,0,0,18,0,False,4.018170347511823
1,4,1,17,0,15,13,4,0,0,0,1,0,0,26,0,False,10.611167594765153
1,1,1,9,1,1,13,10,0,0,1,1,0,0,19,0,False,-1.3680290246257378
1,9,3,14,1,1,23,10,1,0,0,1,0,1,19,0,True,-13.449874968661195
1,1,1,11,1,1,23,6,0,0,0,1,0,0,19,0,False,1.2901247863653005
1,1,1,8,1,1,22,10,1,0,1,1,0,0,20,0,True,0.3338611329849712
1,1,3,11,1,1,13,10,1,0,0,1,0,0,22,0,False,2.0735182551487235
1,1,2,12,1,1,13,6,1,0,0,1,0,0,19,0,False,6.170200869339883
1,1,5,12,1,1,3,11,1,0,0,1,0,0,20,0,False,5.8226125742072306
2,12,1,9,1,1,22,6,0,0,0,1,0,0,36,0,False,1.7122808350756173
1,12,1,16,1,12,13,5,1,0,0,1,0,0,29,0,True,-11.90222091643423
1,8,3,10,1,1,3,3,1,0,0,1,0,0,19,0,False,2.9639468124280555
5,12,1,9,1,1,1,9,0,0,1,0,0,0,24,0,True,-19.207927031526562
5,12,1,4,1,1,1,9,0,0,1,0,0,0,27,0,True,-14.459481797963107
1,8,1,15,1,1,22,9,1,0,0,1,0,1,18,0,False,3.435323722686242
1,8,2,2,1,1,3,7,1,0,0,1,0,1,18,0,False,-21.116404383116027
1,8,4,13,1,1,23,8,1,0,0,1,0,0,21,0,True,-18.444536090890775
2,12,1,14,1,1,22,5,0,0,0,1,0,1,43,0,False,1.8157693227074745
1,14,1,9,1,1,1,11,0,0,0,1,0,1,18,0,False,4.876927084545727
1,9,1,6,1,1,22,10,1,0,0,1,0,1,21,0,True,2.5765580345209855
1,4,1,9,1,3,6,8,0,0,0,1,0,0,26,0,True,-17.52645680088554
1,1,6,12,1,1,1,5,1,0,0,1,0,1,19,0,False,5.612489036501792
1,1,1,6,1,1,22,12,0,0,0,1,0,0,18,0,False,-0.27136497313193786
1,1,1,15,1,1,3,2,1,0,0,1,0,0,22,0,True,1.9954071100580677
1,12,1,12,1,12,1,11,1,0,0,1,0,0,27,0,True,-18.26531848828703
1,1,3,9,1,1,23,11,1,0,0,1,0,0,18,0,False,0.4107062937763004
1,8,1,6,1,1,22,10,0,0,0,1,0,0,19,0,False,2.6701517180689898
1,8,4,12,1,1,13,11,1,0,0,1,0,0,18,0,False,6.0399764066025945
1,1,1,6,1,1,23,5,0,0,0,1,0,1,19,0,False,5.279449702240111
1,12,1,6,1,1,22,10,0,0,0,0,0,0,32,0,True,-18.82623156120867
1,13,1,12,1,1,22,5,1,0,0,1,0,0,23,0,False,34.0314700106321
1,8,3,12,1,1,22,4,1,0,0,1,0,0,20,0,False,3.129710622230906
1,1,1,2,1,1,13,6,1,0,1,1,0,0,20,0,False,13.594590931227287
1,8,1,10,1,1,13,6,1,0,1,0,0,0,19,0,True,2.088237195885327
1,1,3,12,1,1,13,6,1,0,0,1,0,1,18,0,False,5.032361340102238
1,15,1,4,1,14,13,5,0,0,0,1,0,0,21,0,True,2.5833083870668965
1,1,1,12,1,1,1,10,0,0,0,1,0,1,20,0,False,-8.702879116932342
1,15,1,6,1,14,3,5,1,0,0,1,0,0,22,0,False,5.906514439579109
1,15,1,17,0,14,22,10,0,0,0,1,0,0,26,0,False,-0.5881117098853856
1,1,1,5,1,1,22,4,1,0,0,1,0,0,20,0,False,1.7490058277891336
1,1,1,12,1,1,13,4,1,0,0,1,0,0,19,0,False,5.026897016170977
1,12,1,17,0,1,22,10,0,0,0,1,0,0,31,0,False,-0.8054396331683726
1,14,3,12,1,1,1,8,1,0,1,1,0,1,20,0,False,4.547393993577181
1,14,1,6,1,1,13,8,1,0,0,1,0,0,20,0,False,2.4895385186572376
1,8,4,12,1,1,22,6,1,0,0,1,0,0,21,0,False,5.9595323467933135
1,1,4,12,1,1,13,8,1,0,0,1,0,0,18,0,False,4.343781223314931
1,8,2,12,1,1,22,5,1,0,0,1,0,1,19,0,False,3.5413295585539366
1,1,1,16,1,1,13,8,1,0,0,1,0,1,18,0,False,5.340158739198536
4,12,1,15,1,13,13,10,0,0,0,1,0,0,40,0,False,1.8926628968111316
1,8,6,10,1,1,1,8,0,0,0,1,0,1,18,0,False,1.7959947468653858
1,1,2,6,1,1,25,3,1,0,0,1,0,0,18,0,False,4.241819439340809
